REGION,PROVINCIA,DISTRITO,CODIGO,NOMBRE,CATEGORIA,TIPO,SUBTIPO,URL,LATITUD,LONGITUD
Ica,Pisco,PISCO,"8,071",Palacio Municipal De Pisco,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8071,-76.20238155126571,-13.709636656803127
Ica,Pisco,PARACAS,"8,072",Plazuela Del Desembarco De Don José De San Martín,2. MANIFESTACIONES CULTURALES,Lugares Históricos,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8072,-76.21905148029327,-13.716992689373091
Ica,Pisco,PISCO,"8,073",Pisco Playa,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8073,-76.22133135795593,-13.709350019626159
Cusco,La Convencion,ECHARATE,"8,077",Collpa De Loros De Chauares,1. SITIOS NATURALES,o. Otros,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8077,-72.53542800000002,-12.648351
Cusco,La Convencion,ECHARATE,"8,078",Mirador San Antonio,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8078,-72.91193299999998,-12.659802
Cusco,La Convencion,ECHARATE,"8,081",Comunidad Nativa De Miaria,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8081,,
Ica,Nazca,NASCA,"8,090",Geoglifos El Telar De Cantayoq,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Geoglifos (Grabado en tierra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8090,-74.92824107408523,-14.838419689052885
Ica,Nazca,NASCA,"8,091",Geoglifos Las Agujas De Cantayoq,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Geoglifos (Grabado en tierra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8091,-74.90321338176727,-14.833949720499561
Ica,Nazca,NASCA,"8,092",Sitio Arqueológico Pueblo  Viejo,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8092,-74.98055219650268,-14.86510793731063
Ica,Nazca,NASCA,"8,093",Acueducto De Ocongalla,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8093,-74.88492608070373,-14.808491956337548
San Martin,Rioja,POSIC,"8,099",Reserva Ecológica Santa Elena,1. SITIOS NATURALES,n. Áreas Protegidas,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8099,-77.19991800000003,-5.979407
San Martin,Rioja,RIOJA,"8,100",Rio Uquihua,1. SITIOS NATURALES,Corrientes de agua,Ríos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8100,-77.17949151992798,-6.058858520872321
Loreto,Maynas,IQUITOS,"8,105",La Leyenda De Orellana Se Enfrenta A Las Amazonas,3. FOLCLORE,Creencias Populares,Leyendas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8105,,
Loreto,Maynas,IQUITOS,"8,106",Leyenda De La Transfiguración Del Delfin Rosado O Bufeo Colorado,3. FOLCLORE,Creencias Populares,Leyendas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8106,,
Loreto,Maynas,IQUITOS,"8,108",La Leyenda De La Yacumama,3. FOLCLORE,Creencias Populares,Leyendas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8108,,
Ucayali,Coronel Portillo,MANANTAY,"8,115",Festival De La Sandia,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Festivales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8115,,
Amazonas,Luya,TINGO,"8,141",Iglesia Matriz De Tingo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8141,-77.90656328201294,-6.377613610057434
Ucayali,Padre Abad,PADRE ABAD,"8,179",Mirador La Cruz De Aguaytia,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8179,,
Arequipa,Caylloma,CALLALLI,"8,182",Pueblo De Callalli ,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8182,-71.4449393749237,-15.506567415117805
Arequipa,Caylloma,CALLALLI,"8,185",Centro Artesanal De Callalli “Maquicentro”,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones Industriales,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8185,-71.44206662698366,-15.506487646770404
Arequipa,Caylloma,COPORAQUE,"8,186",Pueblo De Coporaque,2. MANIFESTACIONES CULTURALES,Pueblos,Históricos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8186,-71.64597898721695,-15.626947627433717
Arequipa,Caylloma,COPORAQUE,"8,187",Centro Artesanal Sumaq Llankay De Coporaque,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones Industriales,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8187,-71.6461130976677,-15.62607971616201
Arequipa,Caylloma,YANQUE,"8,188",Centro Artesanal El Arte De Bordar En El Colca-Yanque,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones Industriales,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8188,-71.65937930345541,-15.649142691467165
Arequipa,Caylloma,SIBAYO,"8,189",Centro De Interpretación Artesanal Sibayo-Away Wasi,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8189,-71.45784616470342,-15.487895593556158
Junín,Chanchamayo,PICHANAQUI,"10,825",Comunidad Nativa Bajo Quimiriki,3. FOLCLORE,Etnias,Selva,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10825,,
Cusco,Urubamba,OLLANTAYTAMBO,"8,197",Area De Conservacion Privada Qosqoccahuarina,1. SITIOS NATURALES,n. Áreas Protegidas,Áreas de conservación privada,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8197,,
Cusco,Cusco,SANTIAGO,"8,198",Cementerio General De La Almudena,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Campos santos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8198,-71.98708899999997,-13.52654
Cusco,La Convencion,ECHARATE,"8,199",Cataratas De Alto Duchicela,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8199,,
Ucayali,Coronel Portillo,YARINACOCHA,"8,200",Centro Poblado San Juan,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8200,-74.60216270000001,-8.3246225
Cusco,Urubamba,OLLANTAYTAMBO,"8,202",Portadas De Punku Punku,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8202,-72.25843900000001,-13.259357
Cusco,Urubamba,OLLANTAYTAMBO,"8,203",Qolcas De Pinkuylluna,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8203,,
Cusco,Cusco,CUSCO,"8,206",Iglesia Y Convento De La Recoleta,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8206,-71.96547599999996,-13.516471
Cusco,Cusco,SAYLLA,"8,211",Casa Hacienda De Angostura,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8211,-71.84570352513123,-13.560812678489055
Apurimac,Andahuaylas,SAN JERÓNIMO,"8,212",Peroglifos  De Llamachayoq,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8212,,
Cusco,Cusco,CUSCO,"8,213",Museo De Arte Contemporaneo De La Municipalidad Del Cusco,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8213,-71.98034858035657,-13.516617496864057
Apurimac,Andahuaylas,SAN JERÓNIMO,"8,215",Petroglifos De Qaqacorral,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8215,,
Cusco,Cusco,CUSCO,"8,216",Arco De Santa Clara,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8216,-71.98161721229553,-13.519428491206138
Apurimac,Andahuaylas,SAN JERÓNIMO,"8,217",Templo De San Jerónimo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8217,-73.36492896080017,-13.651043361976988
Apurimac,Andahuaylas,ANDAHUAYLAS,"8,246",Santuario De Campanayoq,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8246,,
Cusco,Cusco,SAN SEBASTIAN,"8,255",Zona Arqueologica Wayna Tauqaray,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8255,,
Apurimac,Abancay,ABANCAY,"8,256",Mirador Del Cerro Quisapata,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8256,-72.87827968597412,-13.66846416107387
Apurimac,Andahuaylas,PAMPACHIRI,"8,264",Pancula Pampa De Pabellones,1. SITIOS NATURALES,a. Montañas,Bosque de Piedra,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8264,-73.55827331542969,-14.174858879215774
Apurimac,Andahuaylas,TALAVERA,"8,266",Complejo Arqueológico De Achanchi,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8266,,
Apurimac,Andahuaylas,TALAVERA,"8,274",Petroglifos De Ccompicancha,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8274,,
Cusco,Anta,HUAROCONDO,"8,282",Pueblo De Huarocondo,2. MANIFESTACIONES CULTURALES,Pueblos,Históricos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8282,,
Cusco,Anta,MOLLEPATA,"8,283",Templo De Mollepata,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8283,,
Cusco,La Convencion,OCOBAMBA,"8,285",Petroglifos De Vaqueria,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8285,-72.44888100000003,-12.829071
Piura,Talara,PARIÑAS,"8,286",Playa Las Peñitas,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8286,-81.18896484375,-4.565473550710278
Cusco,Chumbivilcas,SANTO TOMAS,"8,287",Mirador Del Valle Colca,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8287,,
Cusco,Anta,ZURITE,"8,288",Pueblo De Zurite,2. MANIFESTACIONES CULTURALES,Pueblos,Históricos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8288,,
Cusco,Chumbivilcas,CHAMACA,"8,289",Surimana,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8289,,
Cusco,Cusco,CUSCO,"8,292",Arco De Ticatica,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8292,,
Cusco,Anta,LIMATAMBO,"8,293",Casa Hacienda  Sondor,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8293,,
Cusco,Canchis,MARANGANI,"8,294",Templo San Martin De Tours De Marangani,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8294,,
Cusco,Canchis,MARANGANI,"8,295",Laguna Kuticocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8295,,
Arequipa,Arequipa,JACOBO HUNTER,"8,297",Via Paisajistica Hunter,1. SITIOS NATURALES,Zonas paisajísticas,Camino Pintoresco,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8297,-71.56107051058967,-16.455793728203478
Arequipa,Arequipa,JACOBO HUNTER,"8,298",Mirador Natural De Kasapatac,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8298,-71.56309604644775,-16.43933177314275
Cusco,Acomayo,RONDOCAN,"8,299",Iglesia Santo Tomas De Aquino De Rondocan,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8299,,
Ayacucho,La Mar,SANTA ROSA,"8,300",Valle Rio Santa Rosa/ Apurimac,1. SITIOS NATURALES,Corrientes de agua,Ríos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8300,,
Cusco,Anta,CHINCHAYPUJIO,"8,301",Catarata De Pumawasi,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8301,,
Ayacucho,La Mar,SANTA ROSA,"8,302",Hacienda Luisiana,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8302,,
Ayacucho,La Mar,SANTA ROSA,"8,303",Sitio Arqueológico Cedrocucho,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8303,,
Ayacucho,La Mar,SANTA ROSA,"8,304",Petroglifos De Santa Rosa,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8304,,
Ayacucho,La Mar,ANCO,"8,306",Laguna De Sagurisiato,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8306,,
Ayacucho,Huamanga,VINCHOS,"8,307",Casa Hacienda Y Capilla De Casacancha,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8307,,
Ayacucho,La Mar,ANCO,"8,312",Valle Del Encanto,1. SITIOS NATURALES,c. Valles,Valles,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8312,,
Ayacucho,Cangallo,TOTOS,"8,313",Casona De Maria Parado De Bellido,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Murallas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8313,,
Ayacucho,La Mar,ANCO,"8,314",Catarata Ispaj,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8314,,
Apurimac,Grau,MAMARA,"8,320",Tres Cruces,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Miradores,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8320,,
Apurimac,Grau,CHUQUIBAMBILLA,"8,321",Laguna De Lliullita,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8321,-72.80034542093739,-14.001159588200967
San Martin,San Martin,TARAPOTO,"8,323",Manantial El Achual,1. SITIOS NATURALES,j. Manantiales,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8323,-76.3555656061153,-6.483215625115475
San Martin,San Martin,TARAPOTO,"8,324",Manantial El Fondero,1. SITIOS NATURALES,o. Otros,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8324,-76.35584950447083,-6.479952095930165
Junín,Concepcion,ORCOTUNA,"10,821",Danza Costumbrista Los Chacareros De Vicso,3. FOLCLORE,Músicas y Danzas,Música y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10821,,
Junín,Concepcion,ORCOTUNA,"10,831",Danza Costumbrista Los Pastorcillos,3. FOLCLORE,Músicas y Danzas,Música y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10831,,
Ica,Ica,ICA,"8,336",Plaza De Armas,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Plazas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8336,-75.73699951171875,-14.066428513025036
Junín,Concepcion,ORCOTUNA,"10,815",Fiesta Patronal De San Isidro Labrador De Vicso,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10815,,
Junín,Concepcion,ORCOTUNA,"10,805",Fiesta De La Cruz De Mayo,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10805,,
Loreto,Maynas,IQUITOS,"8,361",Museo Barco Historico Ayapua 1906,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8361,-73.24184507131576,-3.746861639723729
Loreto,Maynas,IQUITOS,"8,373",Museo Iquitos,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8373,-73.24996411800384,-3.7400901297497317
Loreto,Maynas,IQUITOS,"8,374",Museo De Culturas Indigenas,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8374,-73.24396669864654,-3.7518452234713577
Ica,Ica,ICA,"8,377",Fiesta Del Señor De Luren,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8377,,
Apurimac,Andahuaylas,PACOBAMBA,"8,378",Bosque De Chinchay,1. SITIOS NATURALES,Zonas paisajísticas,Bosques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8378,,
Cusco,Urubamba,URUBAMBA,"8,380",Sitio Arqueologico Palacio De Huayna Ccapac,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8380,-72.11442947387695,-13.307193353401194
Lima,Lima,BARRANCO,"8,381",Casa Taller De Victor Delfin,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8381,-77.0236323773861,-12.14831386125733
Lima,Lima,BARRANCO,"8,383",Tranvía Eléctrico De Barranco,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8383,-77.02198684215545,-12.150271284539073
Loreto,Maynas,IQUITOS,"8,384",Casa Cohen,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8384,,
Cusco,Urubamba,URUBAMBA,"8,386",Catarata Paccha,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8386,,
Cusco,Cusco,CUSCO,"8,387",Museo Machupicchu (Casa Concha),2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8387,,
Apurimac,Abancay,CURAHUASI,"8,388",Laguna De Ccocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8388,,
Apurimac,Abancay,CURAHUASI,"8,399",Bosque De Ccollpa,1. SITIOS NATURALES,Zonas paisajísticas,Bosques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8399,,
Lambayeque,Chiclayo,SAÑA,"8,409",Mectizaña,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8409,,
Cusco,Urubamba,OLLANTAYTAMBO,"8,410",Sitio Arqueologico De Willkaraqay,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8410,,
Cusco,Urubamba,YUCAY,"8,411",Palacio Del Inca Sayritupac,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Palacio,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8411,,
Cusco,Urubamba,HUAYLLABAMBA,"8,412",Laguna Chaquicocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8412,,
Ica,Palpa,RÍO GRANDE,"8,413",Tumba Real Del Señor De Palpa,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8413,-75.18556999999998,-14.523535
Ica,Palpa,SANTA CRUZ,"8,414",Huarango Milenario,1. SITIOS NATURALES,Zonas paisajísticas,Lugares pintorescos de flora y fauna,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8414,-75.27226300000001,-14.519112
Ica,Ica,YAUCA DEL ROSARIO,"8,415",Fiesta De La Virgen Del Rosario De Yauca,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8415,,
Cusco,Anta,CACHIMAYO,"8,416",Grutas De Huaca Kunkuya,1. SITIOS NATURALES,Cavidades naturales,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8416,,
Cusco,Anta,MOLLEPATA,"8,417",Andenes De Marcahuasi,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8417,,
Cusco,Anta,MOLLEPATA,"8,418",Templo De Mollepata,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8418,,
Cusco,Anta,LIMATAMBO,"8,419",Cascada De Pisti,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8419,,
Cusco,Calca,COYA,"8,420",Sitio Arqueologico Ccapac Cancha,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8420,,
Cusco,Calca,PISAC,"8,421",Laguna Totoracocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8421,,
Cusco,Calca,PISAC,"8,422",Laguna Challhuacocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8422,,
Cusco,Calca,LARES,"8,423",Sitio Arqueologico De Las Catorce Portadas,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8423,,
Cusco,Calca,LARES,"8,424",Laguna Hatuncocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8424,,
Cusco,Canchis,MARANGANI,"8,425",Aguas Termales De Occobamba,1. SITIOS NATURALES,Agua termo-mineral,Aguas Termales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8425,,
Cusco,Canchis,MARANGANI,"8,431",Laguna Cochapata,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8431,,
Cusco,Canchis,SAN PABLO,"8,432",Templo Santa Barbara,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8432,,
Lima,Lima,BARRANCO,"8,433",Casa De Artesanos Don Bosco,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8433,-77.023052,-12.145492309957578
